dyadid,person,Day,dayOfWeek,time,genderE,genderS,conflict_A,conflict_P,Cconflict_A,Cconflict_P,Cavoid_A,Cavoid_A,woman,man,satisf_A,satisf_P,Csatisf_A,Csatis_P
83,1,5,7,-2.5,1,M,1,1,-0.99,-0.99,0.362257282,-1.012742718,0,1,7,7,0.675651314,0.675651314
83,1,6,1,-1.5,1,M,1,2,-0.99,0.01,0.362257282,-1.012742718,0,1,7,6.75,0.675651314,0.425651314
83,1,7,2,-0.5,1,M,1,1,-0.99,-0.99,0.362257282,-1.012742718,0,1,7,7,0.675651314,0.675651314
83,1,8,3,0.5,1,M,1,1,-0.99,-0.99,0.362257282,-1.012742718,0,1,7,6.75,0.675651314,0.425651314
83,1,9,4,1.5,1,M,1,1,-0.99,-0.99,0.362257282,-1.012742718,0,1,7,6.5,0.675651314,0.175651314
83,1,10,5,2.5,1,M,1,2,-0.99,0.01,0.362257282,-1.012742718,0,1,7,6.75,0.675651314,0.425651314
83,1,11,6,3.5,1,M,1,1,-0.99,-0.99,0.362257282,-1.012742718,0,1,7,7,0.675651314,0.675651314
83,1,12,7,4.5,1,M,1,1,-0.99,-0.99,0.362257282,-1.012742718,0,1,7,6.75,0.675651314,0.425651314
83,1,13,1,5.5,1,M,1,1,-0.99,-0.99,0.362257282,-1.012742718,0,1,7,6.75,0.675651314,0.425651314
83,1,14,2,6.5,1,M,1,1,-0.99,-0.99,0.362257282,-1.012742718,0,1,7,6.75,0.675651314,0.425651314
83,2,1,3,-6.5,-1,F,1,2,-0.99,0.01,-1.012742718,0.362257282,1,0,6.25,7,-0.074348686,0.675651314
83,2,2,4,-5.5,-1,F,2,7,0.01,5.01,-1.012742718,0.362257282,1,0,7,6.75,0.675651314,0.425651314
83,2,3,5,-4.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,6.75,7,0.425651314,0.675651314
83,2,4,6,-3.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,7,7,0.675651314,0.675651314
83,2,5,7,-2.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,7,7,0.675651314,0.675651314
83,2,6,1,-1.5,-1,F,2,1,0.01,-0.99,-1.012742718,0.362257282,1,0,6.75,7,0.425651314,0.675651314
83,2,7,2,-0.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,7,7,0.675651314,0.675651314
83,2,8,3,0.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,6.75,7,0.425651314,0.675651314
83,2,9,4,1.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,6.5,7,0.175651314,0.675651314
83,2,10,5,2.5,-1,F,2,1,0.01,-0.99,-1.012742718,0.362257282,1,0,6.75,7,0.425651314,0.675651314
83,2,11,6,3.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,7,7,0.675651314,0.675651314
83,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,6.75,7,0.425651314,0.675651314
83,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,6.75,7,0.425651314,0.675651314
83,2,14,2,6.5,-1,F,1,1,-0.99,-0.99,-1.012742718,0.362257282,1,0,6.75,7,0.425651314,0.675651314
85,1,1,3,-6.5,1,M,1,3,-0.99,1.01,-1.262742718,0.737257282,0,1,7,7,0.675651314,0.675651314
85,1,2,4,-5.5,1,M,3,1,1.01,-0.99,-1.262742718,0.737257282,0,1,4.5,7,-1.824348686,0.675651314
85,1,3,5,-4.5,1,M,5,5,3.01,3.01,-1.262742718,0.737257282,0,1,3.25,6,-3.074348686,-0.324348686
85,1,4,6,-3.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,1.5,7,-4.824348686,0.675651314
85,1,5,7,-2.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,1.75,7,-4.574348686,0.675651314
85,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,6,7,-0.324348686,0.675651314
85,1,7,2,-0.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,6.75,7,0.425651314,0.675651314
85,1,8,3,0.5,1,M,4,7,2.01,5.01,-1.262742718,0.737257282,0,1,3.75,5,-2.574348686,-1.324348686
85,1,9,4,1.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,7,7,0.675651314,0.675651314
85,1,10,5,2.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,7,7,0.675651314,0.675651314
85,1,11,6,3.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,7,7,0.675651314,0.675651314
85,1,12,7,4.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,7,6.75,0.675651314,0.425651314
85,1,13,1,5.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,7,7,0.675651314,0.675651314
85,1,14,2,6.5,1,M,1,1,-0.99,-0.99,-1.262742718,0.737257282,0,1,7,7,0.675651314,0.675651314
85,2,1,3,-6.5,-1,F,3,1,1.01,-0.99,0.737257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
85,2,2,4,-5.5,-1,F,1,3,-0.99,1.01,0.737257282,-1.262742718,1,0,7,4.5,0.675651314,-1.824348686
85,2,3,5,-4.5,-1,F,5,5,3.01,3.01,0.737257282,-1.262742718,1,0,6,3.25,-0.324348686,-3.074348686
85,2,4,6,-3.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,7,1.5,0.675651314,-4.824348686
85,2,5,7,-2.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,7,1.75,0.675651314,-4.574348686
85,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,7,6,0.675651314,-0.324348686
85,2,7,2,-0.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,7,6.75,0.675651314,0.425651314
85,2,8,3,0.5,-1,F,7,4,5.01,2.01,0.737257282,-1.262742718,1,0,5,3.75,-1.324348686,-2.574348686
85,2,9,4,1.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
85,2,10,5,2.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
85,2,11,6,3.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
85,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,6.75,7,0.425651314,0.675651314
85,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
85,2,14,2,6.5,-1,F,1,1,-0.99,-0.99,0.737257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
86,1,1,5,-6.5,1,M,4,3,2.01,1.01,-0.137742718,0.487257282,0,1,7,5.5,0.675651314,-0.824348686
86,1,2,6,-5.5,1,M,3,1,1.01,-0.99,-0.137742718,0.487257282,0,1,7,7,0.675651314,0.675651314
86,1,3,7,-4.5,1,M,2,1,0.01,-0.99,-0.137742718,0.487257282,0,1,7,7,0.675651314,0.675651314
86,1,4,1,-3.5,1,M,6,3,4.01,1.01,-0.137742718,0.487257282,0,1,6,6.5,-0.324348686,0.175651314
86,1,5,2,-2.5,1,M,2,1,0.01,-0.99,-0.137742718,0.487257282,0,1,7,7,0.675651314,0.675651314
86,1,6,3,-1.5,1,M,2,3,0.01,1.01,-0.137742718,0.487257282,0,1,7,6.5,0.675651314,0.175651314
86,1,7,4,-0.5,1,M,2,1,0.01,-0.99,-0.137742718,0.487257282,0,1,7,6.75,0.675651314,0.425651314
86,1,8,5,0.5,1,M,1,2,-0.99,0.01,-0.137742718,0.487257282,0,1,7,6.75,0.675651314,0.425651314
86,1,9,6,1.5,1,M,2,1,0.01,-0.99,-0.137742718,0.487257282,0,1,7,7,0.675651314,0.675651314
86,1,10,7,2.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.487257282,0,1,7,7,0.675651314,0.675651314
86,1,11,1,3.5,1,M,2,1,0.01,-0.99,-0.137742718,0.487257282,0,1,6.5,7,0.175651314,0.675651314
86,1,12,2,4.5,1,M,4,1,2.01,-0.99,-0.137742718,0.487257282,0,1,7,7,0.675651314,0.675651314
86,1,13,3,5.5,1,M,4,1,2.01,-0.99,-0.137742718,0.487257282,0,1,6.75,6.75,0.425651314,0.425651314
86,1,14,4,6.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.487257282,0,1,7,7,0.675651314,0.675651314
86,2,1,5,-6.5,-1,F,3,4,1.01,2.01,0.487257282,-0.137742718,1,0,5.5,7,-0.824348686,0.675651314
86,2,2,6,-5.5,-1,F,1,3,-0.99,1.01,0.487257282,-0.137742718,1,0,7,7,0.675651314,0.675651314
86,2,3,7,-4.5,-1,F,1,2,-0.99,0.01,0.487257282,-0.137742718,1,0,7,7,0.675651314,0.675651314
86,2,4,1,-3.5,-1,F,3,6,1.01,4.01,0.487257282,-0.137742718,1,0,6.5,6,0.175651314,-0.324348686
86,2,5,2,-2.5,-1,F,1,2,-0.99,0.01,0.487257282,-0.137742718,1,0,7,7,0.675651314,0.675651314
86,2,6,3,-1.5,-1,F,3,2,1.01,0.01,0.487257282,-0.137742718,1,0,6.5,7,0.175651314,0.675651314
86,2,7,4,-0.5,-1,F,1,2,-0.99,0.01,0.487257282,-0.137742718,1,0,6.75,7,0.425651314,0.675651314
86,2,8,5,0.5,-1,F,2,1,0.01,-0.99,0.487257282,-0.137742718,1,0,6.75,7,0.425651314,0.675651314
86,2,9,6,1.5,-1,F,1,2,-0.99,0.01,0.487257282,-0.137742718,1,0,7,7,0.675651314,0.675651314
86,2,10,7,2.5,-1,F,1,1,-0.99,-0.99,0.487257282,-0.137742718,1,0,7,7,0.675651314,0.675651314
86,2,11,1,3.5,-1,F,1,2,-0.99,0.01,0.487257282,-0.137742718,1,0,7,6.5,0.675651314,0.175651314
86,2,12,2,4.5,-1,F,1,4,-0.99,2.01,0.487257282,-0.137742718,1,0,7,7,0.675651314,0.675651314
86,2,13,3,5.5,-1,F,1,4,-0.99,2.01,0.487257282,-0.137742718,1,0,6.75,6.75,0.425651314,0.425651314
86,2,14,4,6.5,-1,F,1,1,-0.99,-0.99,0.487257282,-0.137742718,1,0,7,7,0.675651314,0.675651314
87,1,1,5,-6.5,1,M,4,2,2.01,0.01,-1.262742718,-1.262742718,0,1,5,5.5,-1.324348686,-0.824348686
87,1,2,6,-5.5,1,M, ,4, ,2.01,-1.262742718,-1.262742718,0,1, ,5.25, ,-1.074348686
87,1,3,7,-4.5,1,M, ,1, ,-0.99,-1.262742718,-1.262742718,0,1, ,6.25, ,-0.074348686
87,1,4,1,-3.5,1,M, ,1, ,-0.99,-1.262742718,-1.262742718,0,1, ,7, ,0.675651314
87,1,5,2,-2.5,1,M,2,1,0.01,-0.99,-1.262742718,-1.262742718,0,1,5,7,-1.324348686,0.675651314
87,1,6,3,-1.5,1,M,3,1,1.01,-0.99,-1.262742718,-1.262742718,0,1,6.25,6,-0.074348686,-0.324348686
87,1,7,5,-0.5,1,M,2,1,0.01,-0.99,-1.262742718,-1.262742718,0,1,5.75,6,-0.574348686,-0.324348686
87,1,8,6,0.5,1,M,2,1,0.01,-0.99,-1.262742718,-1.262742718,0,1,5.5,7,-0.824348686,0.675651314
87,1,9,7,1.5,1,M,3,1,1.01,-0.99,-1.262742718,-1.262742718,0,1,5.5,7,-0.824348686,0.675651314
87,1,10,1,2.5,1,M,2,1,0.01,-0.99,-1.262742718,-1.262742718,0,1,6,6.25,-0.324348686,-0.074348686
87,1,11,2,3.5,1,M,2,1,0.01,-0.99,-1.262742718,-1.262742718,0,1,5.75,6.25,-0.574348686,-0.074348686
87,1,12,3,4.5,1,M,2,1,0.01,-0.99,-1.262742718,-1.262742718,0,1,5.75,6,-0.574348686,-0.324348686
87,1,13,4,5.5,1,M,2,3,0.01,1.01,-1.262742718,-1.262742718,0,1,6,4.75,-0.324348686,-1.574348686
87,1,14,7,6.5,1,M,2,1,0.01,-0.99,-1.262742718,-1.262742718,0,1,6,6,-0.324348686,-0.324348686
87,2,1,5,-6.5,-1,F,2,4,0.01,2.01,-1.262742718,-1.262742718,1,0,5.5,5,-0.824348686,-1.324348686
87,2,2,6,-5.5,-1,F,4, ,2.01, ,-1.262742718,-1.262742718,1,0,5.25, ,-1.074348686, 
87,2,3,7,-4.5,-1,F,1, ,-0.99, ,-1.262742718,-1.262742718,1,0,6.25, ,-0.074348686, 
87,2,4,1,-3.5,-1,F,1, ,-0.99, ,-1.262742718,-1.262742718,1,0,7, ,0.675651314, 
87,2,5,2,-2.5,-1,F,1,2,-0.99,0.01,-1.262742718,-1.262742718,1,0,7,5,0.675651314,-1.324348686
87,2,6,3,-1.5,-1,F,1,3,-0.99,1.01,-1.262742718,-1.262742718,1,0,6,6.25,-0.324348686,-0.074348686
87,2,7,5,-0.5,-1,F,1,2,-0.99,0.01,-1.262742718,-1.262742718,1,0,6,5.75,-0.324348686,-0.574348686
87,2,8,6,0.5,-1,F,1,2,-0.99,0.01,-1.262742718,-1.262742718,1,0,7,5.5,0.675651314,-0.824348686
87,2,9,7,1.5,-1,F,1,3,-0.99,1.01,-1.262742718,-1.262742718,1,0,7,5.5,0.675651314,-0.824348686
87,2,10,1,2.5,-1,F,1,2,-0.99,0.01,-1.262742718,-1.262742718,1,0,6.25,6,-0.074348686,-0.324348686
87,2,11,2,3.5,-1,F,1,2,-0.99,0.01,-1.262742718,-1.262742718,1,0,6.25,5.75,-0.074348686,-0.574348686
87,2,12,3,4.5,-1,F,1,2,-0.99,0.01,-1.262742718,-1.262742718,1,0,6,5.75,-0.324348686,-0.574348686
87,2,13,4,5.5,-1,F,3,2,1.01,0.01,-1.262742718,-1.262742718,1,0,4.75,6,-1.574348686,-0.324348686
87,2,14,7,6.5,-1,F,1,2,-0.99,0.01,-1.262742718,-1.262742718,1,0,6,6,-0.324348686,-0.324348686
88,1,1,5,-6.5,1,M,4,2,2.01,0.01,-0.137742718,0.112257282,0,1,6.5,6.75,0.175651314,0.425651314
88,1,2,6,-5.5,1,M,2,2,0.01,0.01,-0.137742718,0.112257282,0,1,6.5,5.75,0.175651314,-0.574348686
88,1,3,7,-4.5,1,M,2,4,0.01,2.01,-0.137742718,0.112257282,0,1,6.5,6,0.175651314,-0.324348686
88,1,4,1,-3.5,1,M,2,1,0.01,-0.99,-0.137742718,0.112257282,0,1,6.5,6.5,0.175651314,0.175651314
88,1,5,2,-2.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.112257282,0,1,6.5,6.75,0.175651314,0.425651314
88,1,6,3,-1.5,1,M,2,5,0.01,3.01,-0.137742718,0.112257282,0,1,6.5,5.75,0.175651314,-0.574348686
88,1,7,4,-0.5,1,M,4,7,2.01,5.01,-0.137742718,0.112257282,0,1,6,3.75,-0.324348686,-2.574348686
88,1,8,5,0.5,1,M,2,7,0.01,5.01,-0.137742718,0.112257282,0,1,6.5,4.5,0.175651314,-1.824348686
88,1,9,6,1.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.112257282,0,1,6.5,6,0.175651314,-0.324348686
88,1,10,7,2.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.112257282,0,1,6.5,6.5,0.175651314,0.175651314
88,1,11,1,3.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.112257282,0,1,6.5,6.5,0.175651314,0.175651314
88,1,12,2,4.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.112257282,0,1,7,6.5,0.675651314,0.175651314
88,1,13,3,5.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.112257282,0,1,7,6.25,0.675651314,-0.074348686
88,1,14,4,6.5,1,M,1,2,-0.99,0.01,-0.137742718,0.112257282,0,1,6.75,5.5,0.425651314,-0.824348686
88,2,1,5,-6.5,-1,F,2,4,0.01,2.01,0.112257282,-0.137742718,1,0,6.75,6.5,0.425651314,0.175651314
88,2,2,6,-5.5,-1,F,2,2,0.01,0.01,0.112257282,-0.137742718,1,0,5.75,6.5,-0.574348686,0.175651314
88,2,3,7,-4.5,-1,F,4,2,2.01,0.01,0.112257282,-0.137742718,1,0,6,6.5,-0.324348686,0.175651314
88,2,4,1,-3.5,-1,F,1,2,-0.99,0.01,0.112257282,-0.137742718,1,0,6.5,6.5,0.175651314,0.175651314
88,2,5,2,-2.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.137742718,1,0,6.75,6.5,0.425651314,0.175651314
88,2,6,3,-1.5,-1,F,5,2,3.01,0.01,0.112257282,-0.137742718,1,0,5.75,6.5,-0.574348686,0.175651314
88,2,7,4,-0.5,-1,F,7,4,5.01,2.01,0.112257282,-0.137742718,1,0,3.75,6,-2.574348686,-0.324348686
88,2,8,5,0.5,-1,F,7,2,5.01,0.01,0.112257282,-0.137742718,1,0,4.5,6.5,-1.824348686,0.175651314
88,2,9,6,1.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.137742718,1,0,6,6.5,-0.324348686,0.175651314
88,2,10,7,2.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.137742718,1,0,6.5,6.5,0.175651314,0.175651314
88,2,11,1,3.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.137742718,1,0,6.5,6.5,0.175651314,0.175651314
88,2,12,2,4.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.137742718,1,0,6.5,7,0.175651314,0.675651314
88,2,13,3,5.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.137742718,1,0,6.25,7,-0.074348686,0.675651314
88,2,14,4,6.5,-1,F,2,1,0.01,-0.99,0.112257282,-0.137742718,1,0,5.5,6.75,-0.824348686,0.425651314
90,1,1,5,-6.5,1,M,1,3,-0.99,1.01,-0.262742718,0.112257282,0,1,7,6.25,0.675651314,-0.074348686
90,1,2,6,-5.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,7,0.675651314,0.675651314
90,1,3,7,-4.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,6.75,0.675651314,0.425651314
90,1,4,1,-3.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,7,0.675651314,0.675651314
90,1,5,2,-2.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,6.75,0.675651314,0.425651314
90,1,6,3,-1.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,7,0.675651314,0.675651314
90,1,7,4,-0.5,1,M,1,2,-0.99,0.01,-0.262742718,0.112257282,0,1,7,6,0.675651314,-0.324348686
90,1,8,5,0.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,7,0.675651314,0.675651314
90,1,9,6,1.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,7,0.675651314,0.675651314
90,1,10,7,2.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,6.5,0.675651314,0.175651314
90,1,11,1,3.5,1,M,1,2,-0.99,0.01,-0.262742718,0.112257282,0,1,7,6.5,0.675651314,0.175651314
90,1,12,2,4.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,6.75,0.675651314,0.425651314
90,1,13,3,5.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,7,0.675651314,0.675651314
90,1,14,4,6.5,1,M,1,1,-0.99,-0.99,-0.262742718,0.112257282,0,1,7,6.25,0.675651314,-0.074348686
90,2,1,5,-6.5,-1,F,3,1,1.01,-0.99,0.112257282,-0.262742718,1,0,6.25,7,-0.074348686,0.675651314
90,2,2,6,-5.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,7,7,0.675651314,0.675651314
90,2,3,7,-4.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,6.75,7,0.425651314,0.675651314
90,2,4,1,-3.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,7,7,0.675651314,0.675651314
90,2,5,2,-2.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,6.75,7,0.425651314,0.675651314
90,2,6,3,-1.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,7,7,0.675651314,0.675651314
90,2,7,4,-0.5,-1,F,2,1,0.01,-0.99,0.112257282,-0.262742718,1,0,6,7,-0.324348686,0.675651314
90,2,8,5,0.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,7,7,0.675651314,0.675651314
90,2,9,6,1.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,7,7,0.675651314,0.675651314
90,2,10,7,2.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,6.5,7,0.175651314,0.675651314
90,2,11,1,3.5,-1,F,2,1,0.01,-0.99,0.112257282,-0.262742718,1,0,6.5,7,0.175651314,0.675651314
90,2,12,2,4.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,6.75,7,0.425651314,0.675651314
90,2,13,3,5.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,7,7,0.675651314,0.675651314
90,2,14,4,6.5,-1,F,1,1,-0.99,-0.99,0.112257282,-0.262742718,1,0,6.25,7,-0.074348686,0.675651314
92,1,1,5,-6.5,1,M,1,7,-0.99,5.01,-2.012742718,-0.887742718,0,1,6.75,6,0.425651314,-0.324348686
92,1,2,6,-5.5,1,M,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,6.5,0.675651314,0.175651314
92,1,3,7,-4.5,1,M,1,2,-0.99,0.01,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,4,1,-3.5,1,M,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,5,2,-2.5,1,M,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,6,3,-1.5,1,M,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,7,4,-0.5,1,M,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,8,5,0.5,1,M,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,9,6,1.5,1,M,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,10,7,2.5,1,M,1,2,-0.99,0.01,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,11,1,3.5,1,M,1,2,-0.99,0.01,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,12,2,4.5,1,M,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,1,13,3,5.5,1,M,3,1,1.01,-0.99,-2.012742718,-0.887742718,0,1,7,6.25,0.675651314,-0.074348686
92,1,14,4,6.5,1,M,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314
92,2,1,5,-6.5,-1,F,7,1,5.01,-0.99,-0.887742718,-2.012742718,1,0,6,6.75,-0.324348686,0.425651314
92,2,2,6,-5.5,-1,F,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,6.5,7,0.175651314,0.675651314
92,2,3,7,-4.5,-1,F,2,1,0.01,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,4,1,-3.5,-1,F,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,5,2,-2.5,-1,F,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,6,3,-1.5,-1,F,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,7,4,-0.5,-1,F,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,8,5,0.5,-1,F,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,9,6,1.5,-1,F,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,10,7,2.5,-1,F,2,1,0.01,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,11,1,3.5,-1,F,2,1,0.01,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,12,2,4.5,-1,F,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
92,2,13,3,5.5,-1,F,1,3,-0.99,1.01,-0.887742718,-2.012742718,1,0,6.25,7,-0.074348686,0.675651314
92,2,14,4,6.5,-1,F,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314
93,1,1,5,-6.5,1,M,1,2,-0.99,0.01,0.862257282,0.112257282,0,1,5.75,7,-0.574348686,0.675651314
93,1,2,6,-5.5,1,M,5,6,3.01,4.01,0.862257282,0.112257282,0,1,7,6,0.675651314,-0.324348686
93,1,3,7,-4.5,1,M,1,2,-0.99,0.01,0.862257282,0.112257282,0,1,6,6.75,-0.324348686,0.425651314
93,1,4,1,-3.5,1,M,2,5,0.01,3.01,0.862257282,0.112257282,0,1,5,6,-1.324348686,-0.324348686
93,1,5,2,-2.5,1,M,1,3,-0.99,1.01,0.862257282,0.112257282,0,1,6,7,-0.324348686,0.675651314
93,1,6,3,-1.5,1,M,1,1,-0.99,-0.99,0.862257282,0.112257282,0,1,6.5,6.5,0.175651314,0.175651314
93,1,7,4,-0.5,1,M,2,7,0.01,5.01,0.862257282,0.112257282,0,1,5,6,-1.324348686,-0.324348686
93,1,8,5,0.5,1,M,1,2,-0.99,0.01,0.862257282,0.112257282,0,1,7,7,0.675651314,0.675651314
93,1,9,6,1.5,1,M,1,1,-0.99,-0.99,0.862257282,0.112257282,0,1,6.25,6.75,-0.074348686,0.425651314
93,1,10,7,2.5,1,M,1,3,-0.99,1.01,0.862257282,0.112257282,0,1,5.5,6.5,-0.824348686,0.175651314
93,1,11,1,3.5,1,M,4,7,2.01,5.01,0.862257282,0.112257282,0,1,5.25,5,-1.074348686,-1.324348686
93,1,12,2,4.5,1,M,1,1,-0.99,-0.99,0.862257282,0.112257282,0,1,7,7,0.675651314,0.675651314
93,1,13,3,5.5,1,M,2,5,0.01,3.01,0.862257282,0.112257282,0,1,6.25,5,-0.074348686,-1.324348686
93,1,14,4,6.5,1,M,1,2,-0.99,0.01,0.862257282,0.112257282,0,1,6.75,6.5,0.425651314,0.175651314
93,2,1,5,-6.5,-1,F,2,1,0.01,-0.99,0.112257282,0.862257282,1,0,7,5.75,0.675651314,-0.574348686
93,2,2,6,-5.5,-1,F,6,5,4.01,3.01,0.112257282,0.862257282,1,0,6,7,-0.324348686,0.675651314
93,2,3,7,-4.5,-1,F,2,1,0.01,-0.99,0.112257282,0.862257282,1,0,6.75,6,0.425651314,-0.324348686
93,2,4,1,-3.5,-1,F,5,2,3.01,0.01,0.112257282,0.862257282,1,0,6,5,-0.324348686,-1.324348686
93,2,5,2,-2.5,-1,F,3,1,1.01,-0.99,0.112257282,0.862257282,1,0,7,6,0.675651314,-0.324348686
93,2,6,3,-1.5,-1,F,1,1,-0.99,-0.99,0.112257282,0.862257282,1,0,6.5,6.5,0.175651314,0.175651314
